date,daytype,seconds,miles,tips,total,payment_type,speed
8/15/19,weekday,540,1.1,1.5,8.5,Credit,7.3333333
6/21/19,weekend,416,1.1,0,8,Credit,9.5192308
5/8/19,weekday,1196,4.94,0,16.5,Cash,14.869565
10/16/19,weekday,616,1.12,0,7.25,Cash,6.5454545
3/21/19,weekday,444,1.41,0,8.25,Cash,11.432432
1/16/19,weekday,346,0.8,0,5.75,Cash,8.3236994
8/4/19,weekday,395,0.89,2,8.75,Credit,8.1113924
11/30/19,weekend,9548,34.52,0,87,Cash,13.015501
8/8/19,weekday,900,3.2,0,12.25,Cash,12.8
8/14/19,weekday,720,2.7,0,14.75,Cash,13.5
2/28/19,weekday,660,0.1,0,9.25,Cash,0.54545455
6/17/19,weekday,540,1.5,0,8.75,Cash,10
5/16/19,weekday,480,1.2,3,10,Credit,9
4/8/19,weekday,216,0.5,0,5.75,Cash,8.3333333
8/14/19,weekday,660,4.6,4.3,18.3,Credit,25.090909
2/11/19,weekday,480,1.4,0,7.5,Cash,10.5
7/2/19,weekday,240,0.5,0,6.5,Cash,7.5
11/27/19,weekday,428,1.1,2,9,Credit,9.2523364
9/20/19,weekend,780,1.9,3,14.5,Credit,8.7692308
2/9/19,weekend,694,2.92,0,11,Cash,15.146974
1/11/19,weekend,685,3.35,2.55,15.3,Credit,17.605839
5/14/19,weekday,528,1.38,0,7.5,Cash,9.4090909
5/6/19,weekday,1018,2.64,3,15.25,Credit,9.3359528
7/23/19,weekday,3201,17.16,0,49.25,Cash,19.298969
9/8/19,weekday,292,0.75,4,10,Credit,9.2465753
1/3/19,weekday,180,0.5,0,5,Cash,10
2/19/19,weekday,696,1.19,2,11.5,Credit,6.1551724
9/20/19,weekend,120,0.4,0,5.25,Cash,12
7/14/19,weekday,488,2.6,0,9.25,Cash,19.180328
7/20/19,weekend,900,2.1,0,11.5,Cash,8.4
9/30/19,weekday,780,2.3,0,11,Cash,10.615385
1/5/19,weekend,1018,4.4,0,15,Cash,15.559921
9/25/19,weekday,478,1.5,1,9,Credit,11.297071
7/18/19,weekday,2560,16.98,9.4,56.4,Credit,23.878125
10/20/19,weekday,2212,12.24,0,39,Cash,19.920434
6/8/19,weekend,393,1.19,0,6.75,Cash,10.900763
2/4/19,weekday,600,3,0,14.75,Cash,18
1/15/19,weekday,1458,19.29,13.25,66.25,Credit,47.62963
8/30/19,weekend,1380,9.5,6.1,36.1,Credit,24.782609
3/26/19,weekday,892,2.28,1,12,Credit,9.2017937
6/28/19,weekend,600,1.2,2,10.5,Credit,7.2
3/24/19,weekday,2095,15.8,5,49.25,Credit,27.150358
7/18/19,weekday,960,2.3,2.1,12.6,Credit,8.625
3/30/19,weekend,300,0.4,3,9.75,Credit,4.8
5/7/19,weekday,104,0.14,0,3.75,Cash,4.8461538
6/16/19,weekday,277,0.68,4,10.75,Credit,8.8375451
4/5/19,weekend,840,2.6,3,14.75,Credit,11.142857
1/10/19,weekday,300,0.6,0,5.25,Cash,7.2
11/1/19,weekend,900,4,0,13.25,Cash,16
12/22/19,weekday,677,2.94,0,10.75,Cash,15.633678
12/16/19,weekday,354,1.2,0,7,Credit,12.20339
6/4/19,weekday,3420,27.9,18.7,93.6,Credit,29.368421
1/13/19,weekday,1200,11.2,9.95,59.7,Credit,33.6
5/30/19,weekday,2269,17.82,10.25,61.5,Credit,28.273248
11/1/19,weekend,600,1,2,9.25,Credit,6
1/31/19,weekday,600,4.2,4.35,21.85,Credit,25.2
6/8/19,weekend,1200,8.5,4.75,30,Credit,25.5
12/18/19,weekday,88,0.31,0,3.75,Cash,12.681818
3/21/19,weekday,326,0.89,3,9.5,Credit,9.8282209
8/11/19,weekday,1738,17.12,9.35,56.1,Credit,35.46145
1/31/19,weekday,577,2.2,0,9.5,Cash,13.72617
2/9/19,weekend,194,0.5,0,5.75,Cash,9.2783505
12/5/19,weekday,497,0.9,0,6.75,Cash,6.5191147
8/27/19,weekday,420,0.8,0,6,Cash,6.8571429
7/13/19,weekend,1860,16.2,0,42.5,Cash,31.354839
10/5/19,weekend,371,0.63,0,6.75,Cash,6.1132075
4/20/19,weekend,540,2.8,0,13.75,Cash,18.666667
7/7/19,weekday,1633,9.11,5,36.25,Credit,20.083282
1/19/19,weekend,321,0.6,1,6.25,Credit,6.728972
2/10/19,weekday,1057,3.23,2.65,15.9,Credit,11.000946
1/10/19,weekday,1200,13.32,7.65,45.9,Credit,39.96
7/25/19,weekday,2873,19.58,5,57.5,Credit,24.534633
3/24/19,weekday,573,2.16,2,11.5,Credit,13.570681
11/20/19,weekday,900,0.4,4.5,27,Credit,1.6
9/26/19,weekday,240,0.7,3,8.75,Credit,10.5
4/9/19,weekday,2040,12.6,0,38,Cash,22.235294
10/1/19,weekday,540,0.7,0,7,Cash,4.6666667
7/2/19,weekday,97,0.34,2,6.5,Credit,12.618557
3/30/19,weekend,1020,8.4,5.45,32.7,Credit,29.647059
7/19/19,weekend,420,0.9,0,7.75,Cash,7.7142857
3/4/19,weekday,300,0.6,0,5,Cash,7.2
7/30/19,weekday,377,0.83,3,9.25,Credit,7.9257294
2/12/19,weekday,120,0.6,0,4.5,Cash,18
7/10/19,weekday,3780,10.8,8.65,51.9,Credit,10.285714
5/10/19,weekend,277,0.79,0,6.5,Cash,10.267148
10/23/19,weekday,2342,12.7,0,33.5,Cash,19.521776
12/26/19,weekday,979,7.5,4.65,27.9,Credit,27.579162
4/11/19,weekday,1871,17.2,0,42.75,Cash,33.094602
4/19/19,weekend,6351,35.8,0,95.25,Cash,20.292867
7/23/19,weekday,3180,17.5,5,50,Credit,19.811321
12/14/19,weekend,720,1.2,2.05,11.8,Credit,6
1/25/19,weekend,4860,19.9,15,75,Credit,14.740741
5/22/19,weekday,2580,17,5,53,Credit,23.72093
11/18/19,weekday,588,1.74,3,11.75,Credit,10.653061
3/11/19,weekday,600,1.7,0,8.75,Cash,10.2
5/28/19,weekday,431,1.02,2,9,Credit,8.5197216
5/30/19,weekday,545,1,2,10.5,Credit,6.6055046
6/25/19,weekday,1140,5.9,0,20.75,Cash,18.631579
10/11/19,weekend,388,0.89,0,6.25,Cash,8.257732
8/27/19,weekday,1387,3.53,2,17.25,Credit,9.1622206
3/22/19,weekend,240,0.3,0,5.75,Cash,4.5
8/21/19,weekday,2631,17.14,10,60,Credit,23.45268
5/29/19,weekday,485,0.99,2,9.25,Credit,7.3484536
11/9/19,weekend,960,2.3,0,12,Cash,8.625
3/8/19,weekend,300,1.5,0,6.75,Cash,18
10/1/19,weekday,540,1.9,0,8.75,Cash,12.666667
10/3/19,weekday,1949,14.04,0,40.25,Cash,25.933299
8/1/19,weekday,632,1.4,0,7.5,Cash,7.9746835
8/17/19,weekend,773,2.6,0,10.5,Cash,12.108668
2/22/19,weekend,898,2.6,0,12,Cash,10.423163
6/28/19,weekend,660,1.24,2,10.5,Credit,6.7636364
7/23/19,weekday,1505,9.71,4.42,33.92,Credit,23.226578
11/15/19,weekend,696,1.52,2,11.25,Credit,7.862069
3/20/19,weekday,317,0.8,3,8.75,Credit,9.0851735
9/16/19,weekday,322,0.5,2,7.75,Credit,5.5900621
2/20/19,weekday,1320,16.82,0,46,Cash,45.872727
9/7/19,weekend,420,1.6,0,7.5,Cash,13.714286
9/21/19,weekend,712,3.36,0,11.5,Cash,16.988764
2/9/19,weekend,600,1.4,0,8.75,Cash,8.4
9/1/19,weekday,645,2.4,1,11.75,Cash,13.395349
9/20/19,weekend,704,1.5,2,11.5,Credit,7.6704545
8/4/19,weekday,1197,2.62,2.7,16.2,Credit,7.8796992
9/28/19,weekend,498,0.87,0,6.25,Cash,6.2891566
11/12/19,weekday,341,0.74,2,8.25,Credit,7.8123167
11/7/19,weekday,293,0.5,2,8.5,Credit,6.1433447
11/3/19,weekday,480,1.6,4,12,Credit,12
9/16/19,weekday,895,6.58,3.9,23.4,Credit,26.467039
10/13/19,weekday,240,0.5,0,6.25,Cash,7.5
2/11/19,weekday,641,3.1,2.2,13.2,Credit,17.410296
4/27/19,weekend,240,0.6,0,5.25,Cash,9
9/25/19,weekday,191,0.49,0,4.5,Cash,9.2356021
12/23/19,weekday,300,1,2,10,Credit,12
11/9/19,weekend,360,0.8,0,6,Cash,8
6/5/19,weekday,892,6.55,0,18.5,Cash,26.434978
8/26/19,weekday,1745,21.76,0,86.25,Credit,44.891691
2/6/19,weekday,480,1.5,1,9,Credit,11.25
2/28/19,weekday,1560,0.3,5.75,25,Credit,0.69230769
3/23/19,weekend,316,0.76,0,6.75,Cash,8.6582278
2/24/19,weekday,993,6.4,0,18.75,Credit,23.202417
5/15/19,weekday,607,1.17,1.25,9.25,Credit,6.9390445
8/27/19,weekday,720,0.7,0,7.5,Cash,3.5
5/15/19,weekday,2414,17.4,0,43.75,Cash,25.948633
6/8/19,weekend,420,2.2,3,11.75,Credit,18.857143
5/14/19,weekday,420,0.7,0,6.25,Cash,6
1/5/19,weekend,300,0.7,2,8.25,Credit,8.4
2/11/19,weekday,3629,18.13,10.25,61.5,Credit,17.98512
9/17/19,weekday,778,3.03,4,15.75,Credit,14.020566
11/26/19,weekday,548,1.09,2,9.5,Credit,7.1605839
3/22/19,weekend,403,1.41,0,8.25,Cash,12.595533
8/20/19,weekday,300,0.6,1,7.25,Credit,7.2
7/19/19,weekend,1461,14.47,0,36.25,Cash,35.655031
11/18/19,weekday,4274,17.74,13.19,65.94,Credit,14.942443
8/7/19,weekday,299,0.45,0,5,Cash,5.4180602
3/6/19,weekday,840,2.9,0,11.25,Cash,12.428571
7/27/19,weekend,420,0.9,2,9.75,Credit,7.7142857
5/23/19,weekday,3660,13.5,8.55,50.8,Credit,13.278689
5/1/19,weekday,1920,12.6,6,43.75,Credit,23.625
2/12/19,weekday,540,1.1,2,9.25,Credit,7.3333333
4/18/19,weekday,616,1.34,1,9.25,Credit,7.8311688
11/22/19,weekend,420,1.1,0,6.5,Cash,9.4285714
7/21/19,weekday,870,4.73,3.05,18.3,Credit,19.572414
4/12/19,weekend,2229,5.93,0,22,Cash,9.577389
5/24/19,weekend,386,0.63,3,9.5,Credit,5.8756477
6/15/19,weekend,1083,2.52,0,13.25,Cash,8.3767313
10/31/19,weekday,143,0.19,0,4,Cash,4.7832168
9/2/19,weekday,1607,15.74,0,39.5,Cash,35.260734
11/8/19,weekend,840,0.2,2.85,16.6,Credit,0.85714286
8/2/19,weekend,1680,4,0,18.25,Cash,8.5714286
12/12/19,weekday,840,4.1,0,14,Cash,17.571429
10/24/19,weekday,633,2.95,2,13.5,Credit,16.777251
10/9/19,weekday,420,1,0,7.5,Cash,8.5714286
12/19/19,weekday,490,0.77,2,9,Credit,5.6571429
9/5/19,weekday,240,0.7,4,10.5,Credit,10.5
7/25/19,weekday,1020,0.4,4,23.5,Credit,1.4117647
1/15/19,weekday,499,1.3,0,8.5,Cash,9.3787575
3/27/19,weekday,420,0.7,2,8,Credit,6
2/2/19,weekend,958,3.21,0,13.5,Cash,12.06263
8/1/19,weekday,960,0.1,0,10.25,Cash,0.375
7/30/19,weekday,169,0.2,0,0.5,Cash,4.260355
1/22/19,weekday,300,0.5,0,5,Cash,6
4/24/19,weekday,503,1,0,7,Cash,7.1570577
12/21/19,weekend,771,2.14,0,11,Cash,9.9922179
3/29/19,weekend,2378,22.29,0,91.5,Cash,33.744323
5/7/19,weekday,3155,17,9.6,57.6,Credit,19.397781
9/20/19,weekend,372,0.62,0,5.25,Cash,6
10/9/19,weekday,1063,1.43,0,10.5,Cash,4.8428975
6/18/19,weekday,347,1.33,0,6.75,Cash,13.798271
11/15/19,weekend,1091,2.4,2,13.75,Credit,7.9193401
12/23/19,weekday,209,0.4,0,4.25,Cash,6.8899522
9/19/19,weekday,634,4.51,0,15.25,Cash,25.608833
5/7/19,weekday,480,1,2,8.5,Credit,7.5
8/7/19,weekday,540,1.3,2,10.25,Credit,8.6666667
6/26/19,weekday,360,1,0,7.25,Credit,10
5/13/19,weekday,905,1.86,0,10.25,Cash,7.398895
10/27/19,weekday,300,0.6,0,6.25,Cash,7.2
3/12/19,weekday,420,1.5,2,10.75,Credit,12.857143
7/10/19,weekday,1440,14.4,5,45,Credit,36
9/14/19,weekend,832,1.47,1,10,Credit,6.3605769
8/9/19,weekend,480,0.9,0,7.5,Cash,6.75
11/20/19,weekday,660,3.3,3.68,15.93,Credit,18
7/27/19,weekend,107,0.34,0,5.25,Cash,11.439252
4/30/19,weekday,127,0.2,0,3.75,Cash,5.6692913
4/2/19,weekday,558,1.87,2,11.5,Credit,12.064516
9/14/19,weekend,672,1.53,0,8.5,Cash,8.1964286
2/23/19,weekend,504,1.32,0,7.75,Credit,9.4285714
10/7/19,weekday,2040,17.4,10,58,Credit,30.705882
9/18/19,weekday,1020,1.7,2.25,13,Credit,6
10/17/19,weekday,600,1.3,2,9.5,Credit,7.8
2/28/19,weekday,867,5.53,4.2,25.2,Credit,22.961938
9/5/19,weekday,840,1.6,0,10.25,Cash,6.8571429
1/16/19,weekday,360,0.7,0,5.75,Credit,7
2/7/19,weekday,180,0.3,2,6.75,Credit,6
9/17/19,weekday,1248,6.21,0,18,Cash,17.913462
6/19/19,weekday,797,3.09,2,14.25,Credit,13.95734
4/29/19,weekday,1500,17.6,9.4,56.4,Credit,42.24
10/1/19,weekday,660,2.1,2,11.75,Credit,11.454545
3/24/19,weekday,241,0.58,0,5.5,Credit,8.6639004
9/2/19,weekday,543,2.12,0,9.75,Cash,14.055249
8/11/19,weekday,570,2.35,3,13,Credit,14.842105
1/8/19,weekday,176,0.17,0,10.25,Cash,3.4772727
3/7/19,weekday,360,1.1,0,6.25,Cash,11
8/17/19,weekend,496,0.73,2,9,Credit,5.2983871
3/29/19,weekend,1226,11.77,0,31.25,Cash,34.561175
7/13/19,weekend,262,0.46,2,7.25,Credit,6.3206107
10/29/19,weekday,417,0.85,1,7.5,Credit,7.3381295
10/7/19,weekday,1239,8.9,4.85,29.1,Credit,25.859564
3/13/19,weekday,412,0.4,0,5.25,Cash,3.4951456
11/24/19,weekday,1274,16.5,5,51,Credit,46.624804
5/28/19,weekday,1260,0.5,0,24.5,Cash,1.4285714
2/11/19,weekday,3412,20.7,0,52.75,Cash,21.840563
12/11/19,weekday,480,0.6,2,8.25,Credit,4.5
1/16/19,weekday,720,3.6,2.6,15.6,Credit,18
2/9/19,weekend,120,0.4,0,4.25,Cash,12
2/9/19,weekend,480,0.6,2,9.5,Credit,4.5
11/4/19,weekday,540,3.4,2.35,13.6,Credit,22.666667
7/17/19,weekday,2633,18.41,0,50.5,Cash,25.171288
4/24/19,weekday,900,2.8,1.75,13,Credit,11.2
9/30/19,weekday,660,0.9,1,8,Credit,4.9090909
1/10/19,weekday,260,0.68,0,5.25,Cash,9.4153846
3/4/19,weekday,540,1.2,2,10.75,Credit,8
2/12/19,weekday,561,2.11,0,9,Cash,13.540107
2/22/19,weekend,1043,3.12,0,12.25,Cash,10.768936
3/4/19,weekday,840,2.8,0,11.5,Cash,12
11/9/19,weekend,2034,17.9,6,56.5,Credit,31.681416
12/3/19,weekday,424,1.16,0,6.5,Cash,9.8490566
4/10/19,weekday,3840,20.8,11.45,68.7,Credit,19.5
12/16/19,weekday,360,0.9,0,6,Cash,9
8/23/19,weekend,420,0.5,4,10,Credit,4.2857143
3/25/19,weekday,473,3,2,12.75,Credit,22.832981
3/4/19,weekday,331,1.05,0,6.5,Cash,11.41994
5/8/19,weekday,584,1.9,3,12,Credit,11.712329
7/28/19,weekday,389,1.2,2,10.5,Credit,11.105398
3/4/19,weekday,285,1.18,0,6,Cash,14.905263
6/2/19,weekday,720,2.2,2,12.25,Credit,11
2/2/19,weekend,360,0.9,3,10.5,Credit,9
2/28/19,weekday,1783,17.11,8.55,51.3,Credit,34.54627
7/18/19,weekday,201,0.69,3,8.5,Credit,12.358209
9/8/19,weekday,168,0.88,1,6.75,Credit,18.857143
2/27/19,weekday,480,0.1,1,10.75,Credit,0.75
7/10/19,weekday,111,0.11,0,3.75,Cash,3.5675676
8/7/19,weekday,548,1.3,2,9.5,Credit,8.540146
7/29/19,weekday,3755,19.06,10.7,64.2,Credit,18.273236
3/22/19,weekend,180,0.4,1,6,Credit,8
9/18/19,weekday,300,0.8,3,8.75,Credit,9.6
11/15/19,weekend,315,1.02,0,6.75,Cash,11.657143
3/18/19,weekday,1059,8.19,0,22.75,Cash,27.84136
3/27/19,weekday,3120,18.3,5,56.25,Credit,21.115385
11/26/19,weekday,583,1.4,0,7.5,Cash,8.64494
7/12/19,weekend,1770,14.98,6.45,49.45,Credit,30.467797
6/28/19,weekend,2060,5.66,0,20.75,Cash,9.8912621
4/25/19,weekday,1274,9.1,3.86,29.61,Credit,25.714286
5/22/19,weekday,540,1.6,2,9.75,Credit,10.666667
9/30/19,weekday,443,0.99,0,6.5,Cash,8.0451467
12/13/19,weekend,120,0.7,2,7.5,Credit,21
3/27/19,weekday,720,2.5,2.05,12.3,Credit,12.5
4/12/19,weekend,420,0.9,0.01,7.01,Credit,7.7142857
8/24/19,weekend,553,1.3,3,11,Credit,8.4629295
8/2/19,weekend,180,0.6,0,4.75,Cash,12
3/31/19,weekday,540,1.8,2,11.25,Credit,12
4/15/19,weekday,300,0.6,0,5.25,Cash,7.2
10/2/19,weekday,3660,13.7,3,43.5,Credit,13.47541
7/25/19,weekday,1057,9.36,6.44,32.19,Credit,31.878903
10/27/19,weekday,1480,17.7,5,77.75,Credit,43.054054
7/23/19,weekday,660,1.2,0,7.5,Cash,6.5454545
7/8/19,weekday,530,0.89,0,7.75,Cash,6.045283
6/29/19,weekend,360,1.2,4,10,Credit,12
11/27/19,weekday,300,0.8,0,5.5,Cash,9.6
3/3/19,weekday,420,1.3,2,10,Credit,11.142857
1/13/19,weekday,900,0.1,0,13.75,Cash,0.4
10/22/19,weekday,2040,0.7,7,41.5,Credit,1.2352941
5/13/19,weekday,1702,5.53,5,25,Credit,11.696827
9/13/19,weekend,280,0.8,0,6.25,Cash,10.285714
6/24/19,weekday,480,2.4,3,12.25,Credit,18
12/9/19,weekday,420,0.1,0,8,Cash,0.85714286
12/23/19,weekday,392,0.81,0,5.75,Cash,7.4387755
6/20/19,weekday,420,1,2,9.5,Credit,8.5714286
10/13/19,weekday,501,4.26,0,16.25,Cash,30.610778
9/13/19,weekend,258,0.53,0,5,Cash,7.3953488
7/8/19,weekday,315,1.5,0,7.75,Cash,17.142857
10/16/19,weekday,216,0.56,0,5,Cash,9.3333333
11/8/19,weekend,565,0.97,0,7,Cash,6.180531
8/12/19,weekday,2220,16.7,9.2,54.7,Credit,27.081081
5/9/19,weekday,436,2.35,1,10.5,Credit,19.40367
5/27/19,weekday,540,2.2,0,11.25,Cash,14.666667
5/3/19,weekend,1426,3.76,0,14.25,Cash,9.4922861
1/15/19,weekday,565,2,0,8.75,Cash,12.743363
7/6/19,weekend,1237,11.6,0,29.25,Cash,33.759095
3/24/19,weekday,1500,23.3,10,92,Credit,55.92
11/8/19,weekend,2640,17.3,6.25,49.5,Credit,23.590909
1/17/19,weekday,464,0.87,0,6.75,Cash,6.75
6/28/19,weekend,360,0.9,0,6,Cash,9
7/26/19,weekend,1740,5.6,3.85,22.6,Credit,11.586207
7/10/19,weekday,277,1.03,2,8.5,Credit,13.386282
9/21/19,weekend,540,1.7,0,10.25,Cash,11.333333
2/19/19,weekday,171,0.29,0,4.25,Cash,6.1052632
7/4/19,weekday,1901,19.52,0,53.25,Cash,36.965807
2/11/19,weekday,600,6.4,0,18.75,Cash,38.4
11/10/19,weekday,1240,8.97,4.7,28.2,Credit,26.041935
2/25/19,weekday,720,1.4,1,9.25,Credit,7
6/6/19,weekday,1140,14.5,6,46.25,Credit,45.789474
10/10/19,weekday,2220,17.1,9.55,57.3,Credit,27.72973
4/29/19,weekday,840,1.6,0,9,Cash,6.8571429
4/9/19,weekday,2340,31.9,15,98.75,Credit,49.076923
12/16/19,weekday,417,1.3,2,9.25,Credit,11.223022
8/23/19,weekend,190,0.85,0,5.25,Cash,16.105263
11/20/19,weekday,344,0.63,1,7.5,Credit,6.5930233
10/24/19,weekday,2260,18.2,9.95,59.7,Credit,28.99115
12/19/19,weekday,840,1.6,3,12.5,Credit,6.8571429
4/17/19,weekday,591,1.78,0,8.5,Cash,10.84264
3/14/19,weekday,371,0.94,2,8.75,Credit,9.1212938
1/3/19,weekday,347,1.6,0,8,Cash,16.599424
11/16/19,weekend,1934,13.66,0,36,Cash,25.427094
8/28/19,weekday,184,0.36,2,7,Credit,7.0434783
3/4/19,weekday,1664,13.81,0,50,Cash,29.877404
5/15/19,weekday,240,0.6,0,5.25,Cash,9
9/10/19,weekday,580,0.62,2,10.25,Credit,3.8482759
5/6/19,weekday,1731,6.29,3,25,Credit,13.081456
11/7/19,weekday,1200,7.6,0,23,Cash,22.8
1/25/19,weekend,548,0.8,0,7.5,Cash,5.2554745
10/31/19,weekday,299,0.42,0,5,Cash,5.0568562
5/23/19,weekday,1537,8.18,0,22.75,Cash,19.159401
3/25/19,weekday,900,4,0,14.25,Cash,16
11/23/19,weekend,1680,13.3,7.9,46.9,Credit,28.5
11/21/19,weekday,745,0.94,2,10.5,Credit,4.5422819
7/11/19,weekday,757,3.34,2,14,Credit,15.883752
6/7/19,weekend,93,0.23,2,7.25,Credit,8.9032258
5/25/19,weekend,577,2.71,0,10,Cash,16.908146
6/2/19,weekday,582,1.8,2,11,Credit,11.134021
12/29/19,weekday,412,0.7,0,7,Cash,6.1165049
1/26/19,weekend,1980,20.2,3,80.5,Credit,36.727273
4/7/19,weekday,1073,9.73,5.3,31.8,Credit,32.644921
4/27/19,weekend,814,3.13,1.99,15.24,Credit,13.842752
3/1/19,weekend,1740,5.9,5.06,25.31,Credit,12.206897
9/16/19,weekday,420,1.1,0,8,Cash,9.4285714
2/14/19,weekday,300,0.8,0,6,Cash,9.6
10/17/19,weekday,296,0.8,0,5.5,Cash,9.7297297
10/19/19,weekend,600,0.2,3,15.75,Credit,1.2
8/23/19,weekend,1807,16.5,0,42,Cash,32.872164
10/27/19,weekday,1980,13.8,7.75,46,Credit,25.090909
6/27/19,weekday,466,1.39,0,7.25,Cash,10.738197
4/4/19,weekday,553,1.2,0,7.25,Cash,7.8119349
9/24/19,weekday,544,1.19,2,10.25,Credit,7.875
3/5/19,weekday,780,1,0,8,Cash,4.6153846
2/13/19,weekday,780,1.6,2,11.25,Credit,7.3846154
12/6/19,weekend,360,0.98,2,8.5,Credit,9.8
7/29/19,weekday,1982,11.96,7.65,45.9,Credit,21.723512
6/22/19,weekend,818,1.7,0,10.5,Cash,7.4816626
2/14/19,weekday,540,1.4,0,7.25,Cash,9.3333333
3/21/19,weekday,360,1,2,8.25,Credit,10
6/15/19,weekend,900,1.7,0,9.75,Cash,6.8
10/12/19,weekend,717,1.9,3,13.25,Credit,9.539749
5/3/19,weekend,240,0.6,0,6.25,Cash,9
9/7/19,weekend,660,4.4,0,14.25,Cash,24
5/14/19,weekday,673,1.76,0,8.5,Cash,9.4145617
4/30/19,weekday,360,1.2,0,6.5,Cash,12
9/24/19,weekday,120,0.7,2,7.75,Credit,21
6/28/19,weekend,420,1.1,2,9,Credit,9.4285714
11/1/19,weekend,422,0.96,0,6.25,Cash,8.1895735
7/25/19,weekday,998,1.64,2,12.75,Credit,5.9158317
7/10/19,weekday,2040,16.7,11.5,57,Credit,29.470588
10/24/19,weekday,1105,1.81,0,12,Cash,5.8968326
5/2/19,weekday,180,0.8,0,6.75,Cash,16
2/16/19,weekend,584,2,0,10.75,Cash,12.328767
2/27/19,weekday,745,1.82,0,8.75,Cash,8.7946309
4/1/19,weekday,480,1.5,2,10,Credit,11.25
10/21/19,weekday,2640,1.1,9.45,56.2,Credit,1.5
11/20/19,weekday,930,2.86,1,12,Credit,11.070968
2/25/19,weekday,600,2.3,0,9.75,Cash,13.8
4/11/19,weekday,900,1.6,2,11.5,Credit,6.4
12/1/19,weekday,1406,17.95,6.82,52.32,Credit,45.960171
12/28/19,weekend,1403,17.39,8,55.75,Credit,44.621525
2/13/19,weekday,1817,16.5,9.1,54.6,Credit,32.691249
1/17/19,weekday,1595,2.76,3.05,18.3,Credit,6.2294671
6/25/19,weekday,540,0.6,0,3.25,Cash,4
6/3/19,weekday,3116,28.2,0,68.5,Cash,32.580231
12/6/19,weekend,360,0.7,2,7.5,Credit,7
9/12/19,weekday,1340,3.8,3,20,Credit,10.208955
4/4/19,weekday,480,1,2,8.75,Credit,7.5
5/24/19,weekend,4336,14.9,0,48,Cash,12.370849
10/2/19,weekday,3720,17.7,12.15,60.4,Credit,17.129032
2/7/19,weekday,445,1.38,0,6.75,Cash,11.164045
1/17/19,weekday,159,0.49,2,7,Credit,11.09434
3/28/19,weekday,600,1.4,0,10,Cash,8.4
4/8/19,weekday,642,1.14,0,9.25,Cash,6.3925234
7/16/19,weekday,264,0.3,0,4.75,Cash,4.0909091
3/7/19,weekday,702,5.67,0,16.75,Cash,29.076923
4/17/19,weekday,240,0.5,0,5,Cash,7.5
7/28/19,weekday,600,2.1,0,9.25,Cash,12.6
11/25/19,weekday,165,0.5,2,7.25,Credit,10.909091
1/28/19,weekday,285,1,0,5.75,Cash,12.631579
5/1/19,weekday,1096,10.2,0,27.25,Cash,33.50365
5/16/19,weekday,3339,17.8,10,60,Credit,19.191375
7/12/19,weekend,840,5.4,0,17.25,Cash,23.142857
6/14/19,weekend,1203,3.17,2.75,16.5,Credit,9.4862843
9/3/19,weekday,1680,4.8,0,16.75,Cash,10.285714
3/18/19,weekday,640,2.33,0,9.25,Cash,13.10625
3/7/19,weekday,600,4.4,2,16,Credit,26.4
7/29/19,weekday,989,3.01,3.19,15.94,Credit,10.956522
3/21/19,weekday,1440,5.2,3.4,20.4,Credit,13
7/12/19,weekend,1414,2.97,2,16.75,Credit,7.5615276
11/12/19,weekday,300,0.5,0,5.25,Cash,6
4/4/19,weekday,576,0.97,4,11.5,Credit,6.0625
12/4/19,weekday,1560,20.98,17.1,102.6,Credit,48.415385
10/21/19,weekday,457,1.1,5,12.25,Credit,8.6652079
1/22/19,weekday,517,1.21,2,9.5,Credit,8.4255319
11/9/19,weekend,300,0.1,4,11.5,Credit,1.2
9/29/19,weekday,512,2.4,2,13,Credit,16.875
8/26/19,weekday,227,0.57,0,4.5,Cash,9.0396476
4/13/19,weekend,420,1.3,0,7,Cash,11.142857
10/12/19,weekend,243,0.49,0,4.75,Cash,7.2592593
7/22/19,weekday,1754,6.1,0,20.5,Cash,12.519954
12/22/19,weekday,325,0.8,3,10.25,Credit,8.8615385
6/13/19,weekday,3753,17.56,9.35,56.1,Credit,16.844125
7/25/19,weekday,457,1,0,7.75,Cash,7.8774617
12/3/19,weekday,720,3.8,2.75,16,Credit,19
5/3/19,weekend,480,1.3,0,9,Cash,9.75
7/9/19,weekday,2457,17.17,0,47.5,Cash,25.157509
12/9/19,weekday,240,0.6,0,7,Cash,9
10/9/19,weekday,2630,19.04,11.96,91.71,Credit,26.062357
12/11/19,weekday,308,1.16,0,6.25,Cash,13.558442
3/16/19,weekend,934,2.35,0,13,Credit,9.0578158
6/1/19,weekend,300,0.8,0,5.5,Cash,9.6
1/12/19,weekend,300,0.6,0,5.25,Cash,7.2
3/7/19,weekday,182,0.98,2,8,Credit,19.384615
10/10/19,weekday,180,0.7,2,7.75,Credit,14
7/20/19,weekend,548,1.4,0,7.75,Cash,9.1970803
5/11/19,weekend,120,0.4,0,5.25,Cash,12
5/30/19,weekday,900,1.8,2.25,13,Credit,7.2
2/14/19,weekday,512,3.06,0,10.75,Cash,21.515625
11/1/19,weekend,1860,0.2,3.55,20.8,Credit,0.38709677
10/26/19,weekend,465,0.96,0,7,Cash,7.4322581
2/5/19,weekday,300,0.6,0,5.5,Cash,7.2
2/23/19,weekend,399,1,0,7,Cash,9.0225564
